Department ID,Department-Division,PCN,Position Title,FLSA Status,Initial Hire Date,Date in Title,Salary,Years Approx
MUS,MUS 020 Aquarium & Marine Science Center Administration,B.003559,Museum Operations Coordinator,,01/02/1996,03/16/2012,$103271.22,6.2164383561643834
MUS,MUS 021 Aquarium Stores,B.003737,Museum Sales Clerk,,02/07/2007,05/11/2017,$22817.60,1.0602739726027397
MUS,MUS 021 Aquarium Stores,B.004090.1     ,Museum Sales Clerk,,05/02/2013,10/22/2016,$23108.80,1.610958904109589
MUS,MUS 028 Aquarium Guest Operations,B.005194.2     ,Office Supervisor,,06/11/2007,09/22/2014,$44221.32,3.695890410958904
MUS,MUS 025 Aquarium Exhibits and Facilities,B.005198.1     ,Production Technician I,,07/06/1984,11/01/2002,$46446.66,15.594520547945205
MUS,MUS 029 Aquarium Foundation,G.006565,Senior Curator,,04/10/2003,05/16/2006,$56484.74,12.054794520547945
MUS,MUS 029 Aquarium Foundation,G.005986.2     ,Senior Curator,,02/22/2016,02/22/2016,$62401.56,2.276712328767123
MUS,MUS 030 Aquarium Live Exhibits and Animal Husbandry,B.005165.1     ,Senior Curator,,10/16/1995,01/01/1997,$74506.90,21.43013698630137
MUS,MUS 021 Aquarium Stores,B.005176,Storekeeper II,,06/01/1996,07/16/2007,$39198.12,10.887671232876713
MUS,MUS 030 Aquarium Live Exhibits and Animal Husbandry,B.007140,Veterinarian,,08/07/2016,08/07/2016,$94089.06,1.819178082191781
OEM,OEM 011 Emergency Management,B.000169.2     ,Administrative Specialist I,,01/16/2011,10/07/2015,$41194.92,2.654794520547945
OEM,OEM 011 Emergency Management,B.002470.1     ,Deputy Emergency Services Coordinator,,12/01/2011,08/07/2014,$96569.98,3.8219178082191783
OEM,OEM 011 Emergency Management,B.006511.2     ,Public Safety Analyst II,,12/07/2014,12/07/2014,$66242.54,3.4876712328767123
OEM,OEM 011 Emergency Management,B.006510.5     ,Public Safety Training Specialist,,11/17/2003,05/16/2013,$46015.84,5.049315068493151
PAR,PAR 074 CRC - Bayside,B.004800.2     ,Account Clerk II,,06/22/2017,06/22/2017,$30680.00,0.9452054794520548
PAR,PAR 089 Out-Of-School Time - School Based,B.001224.2     ,Account Clerk II,,10/22/2016,10/22/2016,$31733.78,1.610958904109589
PAR,PAR 070 CRC - Kempsville,B.007146,Account Clerk II,,06/17/2010,10/07/2016,$32199.44,1.652054794520548
PAR,PAR 073 CRC - Great Neck,B.003318.2     ,Account Clerk II,,10/16/2010,10/07/2016,$32320.86,1.652054794520548
PAR,PAR 089 Out-Of-School Time - School Based,B.000571,Account Clerk II,,05/01/2012,04/13/2017,$32777.45,1.1369863013698631
PAR,PAR 076 CRC - Williams Farm,B.006776.3     ,Account Clerk II,,08/17/2000,09/22/2014,$37205.22,3.695890410958904
PAR,PAR 071 CRC - Bow Creek,B.003110.3     ,Account Clerk II,,08/21/1995,01/01/2004,$42245.06,14.427397260273972
PAR,PAR 013 Parks and Recreation Human Resources,B.001415.4     ,Account Clerk III,,03/22/2015,03/22/2015,$35626.24,3.2
PAR,PAR 041 Landscape Asset Management,B.001866,Account Clerk III,,05/07/2015,05/07/2015,$35626.24,3.073972602739726
PAR,PAR 012 Business Systems,B.001854,Account Clerk III,,11/16/2008,01/22/2015,$35628.58,3.361643835616438
PAR,PAR 013 Parks and Recreation Human Resources,B.003908,Account Clerk III,,09/19/2011,04/16/2013,$36153.26,5.131506849315069
PAR,PAR 013 Parks and Recreation Human Resources,B.000676,Account Clerk III,,09/19/2006,11/01/2011,$36493.08,6.589041095890411
PAR,PAR 012 Business Systems,B.004587,Account Clerk III,,11/01/2005,06/22/2016,$39805.22,1.9452054794520548
PAR,PAR 012 Business Systems,B.002913,Account Clerk III,,01/02/1990,01/01/2003,$44171.66,15.427397260273972
PAR,PAR 041 Landscape Asset Management,B.003134,Account Clerk III,,05/14/1987,09/16/2008,$48158.50,9.715068493150685
PAR,PAR 012 Business Systems,B.000409,Administrative Analyst,,06/01/2005,07/20/2017,$50273.60,0.8684931506849315
PAR,PAR 041 Landscape Asset Management,B.000284,Administrative Analyst,,03/01/2008,06/22/2016,$52810.16,1.9452054794520548
PAR,PAR 081 Marketing and Resource Development,B.004266.1     ,Administrative Analyst,,03/16/2013,09/07/2015,$52952.38,2.736986301369863
PAR,PAR 080 Programming & Operations Administration,B.000218.1     ,Administrative Analyst,,03/16/2003,06/22/2016,$57001.36,1.9452054794520548
PAR,PAR 012 Business Systems,B.003961,Administrative Assistant,,05/11/2017,05/11/2017,$33881.36,1.0602739726027397
PAR,PAR 082 Youth Opportunities Office,B.005174,Administrative Assistant,,12/01/2010,12/01/2010,$36811.06,7.506849315068493
PAR,PAR 012 Business Systems,B.002557,Administrative Services Manager III,,05/16/1990,02/01/2013,$94103.10,5.3342465753424655
PAR,PAR 013 Parks and Recreation Human Resources,B.003894,Administrative Specialist I,,03/16/1994,03/01/2013,$52689.26,5.257534246575342
PAR,PAR 054 Sports Management,B.004569.3     ,Administrative Technician,,01/03/2004,10/16/2013,$37634.48,4.63013698630137
PAR,PAR 011 Planning Design and Development,B.000684,Administrative Technician,,11/07/1991,08/16/2009,$45874.66,8.8
PAR,PAR 012 Business Systems,B.006161.1     ,Business Application Specialist I,,12/01/1996,03/22/2016,$47773.70,2.197260273972603
PAR,PAR 012 Business Systems,B.002555.1     ,Business Application Specialist I,,11/22/2014,11/22/2014,$47875.88,3.5287671232876714
PAR,PAR 012 Business Systems,B.004629,Business Application Specialist II,,07/01/1990,10/16/2004,$71295.90,13.635616438356164
PAR,PAR 043 Landscape Life Cycle Management,B.001150,Carpenter II,,06/16/2011,07/22/2014,$41297.10,3.8657534246575342
PAR,PAR 038 Open Space Management and Maintenance,B.001237,City Arborist,,10/10/2002,11/01/2011,$73102.38,6.589041095890411
PAR,PAR 073 CRC - Great Neck,B.005252.4     ,Clerk Cashier,,04/27/2017,04/27/2017,$27808.64,1.0986301369863014
PAR,PAR 075 CRC - Princess Anne,B.004544.4     ,Clerk Cashier,,10/22/2016,10/22/2016,$27808.82,1.610958904109589
PAR,PAR 076 CRC - Williams Farm,B.004802.3     ,Clerk Cashier,,04/13/2017,04/13/2017,$27808.82,1.1369863013698631
PAR,PAR 070 CRC - Kempsville,B.007147,Clerk Cashier,,03/07/2015,04/13/2017,$27808.82,1.1369863013698631
PAR,PAR 071 CRC - Bow Creek,B.004475.4     ,Clerk Cashier,,11/07/2014,01/05/2017,$28162.42,1.4054794520547946
PAR,PAR 074 CRC - Bayside,B.004803.2     ,Clerk Cashier,,10/01/2013,10/22/2016,$28162.42,1.610958904109589
PAR,PAR 073 CRC - Great Neck,B.002108.4     ,Clerk Cashier,,06/01/2006,06/07/2016,$28809.82,1.9863013698630136
PAR,PAR 071 CRC - Bow Creek,B.004980.3     ,Clerk Cashier,,07/07/2015,07/07/2015,$29151.46,2.9068493150684933
PAR,PAR 075 CRC - Princess Anne,B.004545.2     ,Clerk Cashier,,02/07/2015,02/07/2015,$29253.90,3.317808219178082
PAR,PAR 073 CRC - Great Neck,B.001888.4     ,Clerk Cashier,,10/08/1997,02/01/2001,$35601.80,17.34246575342466
PAR,PAR 074 CRC - Bayside,B.004801.2     ,Clerk Cashier,,12/01/1991,07/01/1996,$39680.16,21.934246575342467
PAR,PAR 072 CRC - Seatack,B.002856.3     ,Clerk Cashier,,07/15/1987,03/16/2013,$41246.40,5.2164383561643834
PAR,PAR 010 Directors Office,B.001371,Director of Parks and Recreation,,01/01/2012,01/01/2012,$144636.18,6.421917808219178
PAR,PAR 041 Landscape Asset Management,B.002633.1     ,Equipment Maintenance Supervisor,,07/22/1978,03/01/2008,$68429.40,10.26027397260274
PAR,PAR 010 Directors Office,B.001124,Executive Assistant II,,09/07/2016,03/16/2017,$39276.88,1.2136986301369863
PAR,PAR 043 Landscape Life Cycle Management,B.000831,General Supervisor,,01/16/2013,05/07/2016,$53367.60,2.0712328767123287
PAR,PAR 044 Landscape Special Zones Management - Resort Area,B.002476,Grounds Services Supervisor,,05/16/2006,09/16/2011,$49930.66,6.715068493150685
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.001137.2     ,Grounds Services Supervisor,,02/16/2005,03/01/2014,$53742.26,4.257534246575342
PAR,PAR 187 Landscape Special Zones Management - Princess Anne Athletic Complex,B.006383,Grounds Services Supervisor,,07/01/1993,11/01/2000,$58299.02,17.594520547945205
PAR,PAR 043 Landscape Life Cycle Management,B.000922,Grounds Services Supervisor,,09/26/1977,04/01/2007,$65541.06,11.178082191780822
PAR,PAR 187 Landscape Special Zones Management - Princess Anne Athletic Complex,B.000554,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 042 Landscape Maintenance Management,B.000666,Groundskeeper I,,07/06/2017,07/06/2017,$23961.60,0.9068493150684932
PAR,PAR 187 Landscape Special Zones Management - Princess Anne Athletic Complex,B.000749,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 042 Landscape Maintenance Management,B.000980,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 042 Landscape Maintenance Management,B.001889.1     ,Groundskeeper I,,07/06/2017,07/06/2017,$23961.60,0.9068493150684932
PAR,PAR 042 Landscape Maintenance Management,B.002101,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 042 Landscape Maintenance Management,B.003893,Groundskeeper I,,04/01/2012,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 049 School Landscaping,B.004953,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.005257.1     ,Groundskeeper I,,06/22/2017,06/22/2017,$23961.60,0.9452054794520548
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.007334,Groundskeeper I,,07/20/2017,07/20/2017,$23961.60,0.8684931506849315
PAR,PAR 042 Landscape Maintenance Management,B.000312,Groundskeeper I,,05/11/2017,05/11/2017,$23977.92,1.0602739726027397
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.000404.1     ,Groundskeeper I,,05/11/2017,05/11/2017,$23977.92,1.0602739726027397
PAR,PAR 042 Landscape Maintenance Management,B.000465.1     ,Groundskeeper I,,05/25/2017,05/25/2017,$23977.92,1.021917808219178
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.000864.1     ,Groundskeeper I,,01/19/2017,01/19/2017,$23977.92,1.367123287671233
PAR,PAR 043 Landscape Life Cycle Management,B.002250,Groundskeeper I,,04/27/2017,04/27/2017,$23977.92,1.0986301369863014
PAR,PAR 043 Landscape Life Cycle Management,B.004081,Groundskeeper I,,01/19/2017,01/19/2017,$23977.92,1.367123287671233
PAR,PAR 049 School Landscaping,B.004931,Groundskeeper I,,02/16/2017,02/16/2017,$23977.92,1.2904109589041095
PAR,PAR 049 School Landscaping,B.004937,Groundskeeper I,,02/02/2017,02/02/2017,$23977.92,1.3287671232876712
PAR,PAR 049 School Landscaping,B.004964,Groundskeeper I,,02/02/2017,02/02/2017,$23977.92,1.3287671232876712
PAR,PAR 042 Landscape Maintenance Management,B.005602,Groundskeeper I,,05/11/2017,05/11/2017,$23977.92,1.0602739726027397
PAR,PAR 187 Landscape Special Zones Management - Princess Anne Athletic Complex,B.005974.1     ,Groundskeeper I,,05/11/2017,05/11/2017,$23977.92,1.0602739726027397
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.006371.1     ,Groundskeeper I,,04/27/2017,04/27/2017,$23977.92,1.0986301369863014
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.006372.1     ,Groundskeeper I,,01/05/2017,01/05/2017,$23977.92,1.4054794520547946
PAR,PAR 042 Landscape Maintenance Management,B.000038.1     ,Groundskeeper I,,10/22/2016,10/22/2016,$23977.98,1.610958904109589
PAR,PAR 042 Landscape Maintenance Management,B.001545,Groundskeeper I,,07/22/2016,07/22/2016,$23977.98,1.8630136986301369
PAR,PAR 042 Landscape Maintenance Management,B.001898,Groundskeeper I,,10/22/2016,10/22/2016,$23977.98,1.610958904109589
PAR,PAR 044 Landscape Special Zones Management - Resort Area,B.003576,Groundskeeper I,,07/22/2016,07/22/2016,$23977.98,1.8630136986301369
PAR,PAR 042 Landscape Maintenance Management,B.004231,Groundskeeper I,,07/22/2016,07/22/2016,$23977.98,1.8630136986301369
PAR,PAR 049 School Landscaping,B.004946,Groundskeeper I,,10/22/2016,10/22/2016,$23977.98,1.610958904109589
PAR,PAR 049 School Landscaping,B.004960,Groundskeeper I,,07/22/2016,07/22/2016,$23977.98,1.8630136986301369
PAR,PAR 049 School Landscaping,B.005671,Groundskeeper I,,07/22/2016,07/22/2016,$23977.98,1.8630136986301369
PAR,PAR 042 Landscape Maintenance Management,B.002819.1     ,Groundskeeper I,,04/01/2013,05/07/2016,$24848.46,2.0712328767123287
PAR,PAR 043 Landscape Life Cycle Management,B.004337,Groundskeeper I,,05/22/2016,05/22/2016,$24848.46,2.03013698630137
PAR,PAR 049 School Landscaping,B.004918,Groundskeeper I,,05/07/2016,05/07/2016,$24848.46,2.0712328767123287
PAR,PAR 049 School Landscaping,B.005702,Groundskeeper I,,05/07/2016,05/07/2016,$24848.46,2.0712328767123287
PAR,PAR 042 Landscape Maintenance Management,B.005601,Groundskeeper I,,09/01/2013,10/07/2014,$24950.64,3.654794520547945
PAR,PAR 042 Landscape Maintenance Management,B.000080.3     ,Groundskeeper I,,11/22/2015,11/22/2015,$25143.04,2.5287671232876714
PAR,PAR 042 Landscape Maintenance Management,B.005597,Groundskeeper I,,03/01/2013,11/07/2015,$25143.04,2.56986301369863
PAR,PAR 043 Landscape Life Cycle Management,B.000669,Groundskeeper I,,05/22/2015,05/22/2015,$25245.48,3.032876712328767
PAR,PAR 043 Landscape Life Cycle Management,B.001497,Groundskeeper I,,06/22/2015,06/22/2015,$25245.48,2.947945205479452
PAR,PAR 042 Landscape Maintenance Management,B.002261,Groundskeeper I,,05/22/2015,05/22/2015,$25245.48,3.032876712328767
PAR,PAR 042 Landscape Maintenance Management,B.002462,Groundskeeper I,,06/22/2015,06/22/2015,$25245.48,2.947945205479452
PAR,PAR 042 Landscape Maintenance Management,B.003716.1     ,Groundskeeper I,,10/07/2014,10/07/2014,$25245.48,3.654794520547945
PAR,PAR 049 School Landscaping,B.004919,Groundskeeper I,,05/22/2015,05/22/2015,$25245.48,3.032876712328767
PAR,PAR 049 School Landscaping,B.004920,Groundskeeper I,,09/01/2012,06/22/2015,$25245.48,2.947945205479452
PAR,PAR 049 School Landscaping,B.004928,Groundskeeper I,,07/07/2014,07/07/2014,$25245.48,3.9068493150684933
PAR,PAR 042 Landscape Maintenance Management,B.005600,Groundskeeper I,,04/01/2014,05/22/2015,$25245.48,3.032876712328767
PAR,PAR 042 Landscape Maintenance Management,B.002866.3     ,Groundskeeper I,,05/01/2014,05/01/2014,$25454.52,4.090410958904109
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.002996.2     ,Groundskeeper I,,04/01/2013,06/22/2014,$25454.52,3.947945205479452
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.000734.1     ,Groundskeeper I,,04/16/2011,10/01/2012,$25793.56,5.671232876712328
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.002754.2     ,Groundskeeper I,,05/16/2013,05/16/2013,$25793.56,5.049315068493151
PAR,PAR 043 Landscape Life Cycle Management,B.000456,Groundskeeper I,,04/16/2010,09/01/2010,$26430.56,7.756164383561644
PAR,PAR 042 Landscape Maintenance Management,B.002472,Groundskeeper I,,11/16/2010,11/16/2010,$26430.56,7.5479452054794525
PAR,PAR 044 Landscape Special Zones Management - Resort Area,B.003340.1     ,Groundskeeper I,,09/01/2010,09/01/2010,$26430.56,7.756164383561644
PAR,PAR 042 Landscape Maintenance Management,B.005603,Groundskeeper I,,09/01/2010,09/01/2010,$26430.56,7.756164383561644
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.005743,Groundskeeper I,,05/01/2006,06/01/2012,$26482.04,6.005479452054795
PAR,PAR 043 Landscape Life Cycle Management,B.000843,Groundskeeper I,,11/01/2009,11/01/2009,$26748.80,8.58904109589041
PAR,PAR 049 School Landscaping,B.004915,Groundskeeper I,,07/01/2009,07/01/2009,$26748.80,8.926027397260274
PAR,PAR 049 School Landscaping,B.004932,Groundskeeper I,,01/16/2008,09/16/2009,$26748.80,8.715068493150685
PAR,PAR 049 School Landscaping,B.004933,Groundskeeper I,,11/16/2009,11/16/2009,$26748.80,8.547945205479452
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.005691.1     ,Groundskeeper I,,11/01/2009,11/01/2009,$26748.80,8.58904109589041
PAR,PAR 049 School Landscaping,B.004917,Groundskeeper I,,08/01/2008,08/01/2008,$27067.82,9.841095890410958
PAR,PAR 048 Landscape Special Zones Management - TIP Resort Area,B.006373.1     ,Groundskeeper I,,11/16/2008,11/16/2008,$27067.82,9.547945205479452
PAR,PAR 042 Landscape Maintenance Management,B.006008,Groundskeeper I,,08/01/2007,08/01/2007,$27386.58,10.843835616438357
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.003337.2     ,Groundskeeper I,,02/16/2007,02/16/2007,$28211.56,11.2986301369863
PAR,PAR 049 School Landscaping,B.004930,Groundskeeper I,,01/01/2007,01/01/2007,$28211.56,11.424657534246576
PAR,PAR 042 Landscape Maintenance Management,B.000513.1     ,Groundskeeper I,,08/05/1999,10/16/2005,$28953.86,12.635616438356164
PAR,PAR 043 Landscape Life Cycle Management,B.003246,Groundskeeper I,,05/16/2006,05/16/2006,$28953.86,12.054794520547945
PAR,PAR 049 School Landscaping,B.006375,Groundskeeper I,,05/22/2004,05/16/2006,$28953.86,12.054794520547945
PAR,PAR 049 School Landscaping,B.006376,Groundskeeper I,,08/16/2005,08/16/2005,$28953.86,12.802739726027397
PAR,PAR 042 Landscape Maintenance Management,B.002986,Groundskeeper I,,05/16/2005,05/21/1985,$30123.08,33.054794520547944
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.005596.1     ,Groundskeeper I,,05/16/2005,05/16/2005,$30123.08,13.054794520547945
PAR,PAR 042 Landscape Maintenance Management,B.000491,Groundskeeper I,,01/01/2003,01/01/2003,$30384.38,15.427397260273972
PAR,PAR 042 Landscape Maintenance Management,B.001841,Groundskeeper I,,04/16/2004,04/16/2004,$30384.38,14.136986301369863
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.002973.1     ,Groundskeeper I,,09/01/2002,11/01/2009,$32142.24,8.58904109589041
PAR,PAR 042 Landscape Maintenance Management,B.001244,Groundskeeper I,,12/01/1999,12/01/1999,$32230.90,18.515068493150686
PAR,PAR 044 Landscape Special Zones Management - Resort Area,B.001733,Groundskeeper I,,04/28/1979,07/01/1999,$35568.00,18.934246575342467
PAR,PAR 042 Landscape Maintenance Management,B.004470.1     ,Groundskeeper I,,09/01/2012,02/07/2015,$35568.00,3.317808219178082
PAR,PAR 049 School Landscaping,B.004921,Groundskeeper I,,06/01/2011,06/01/2011,$35568.00,7.008219178082192
PAR,PAR 049 School Landscaping,B.004943,Groundskeeper I,,07/01/1993,07/01/1993,$35568.00,24.936986301369863
PAR,PAR 049 School Landscaping,B.005701,Groundskeeper I,,06/11/1984,10/16/2006,$35568.00,11.635616438356164
PAR,PAR 141 Landscape Special Zones Management - Municipal Center,B.001206.1     ,Groundskeeper II,,07/22/2014,04/27/2017,$28162.24,1.0986301369863014
PAR,PAR 187 Landscape Special Zones Management - Princess Anne Athletic Complex,B.005991,Groundskeeper II,,06/01/2011,03/30/2017,$28162.24,1.1753424657534246
PAR,PAR 044 Landscape Special Zones Management - Resort Area,B.000327.1     ,Groundskeeper II,,05/16/2013,03/30/2017,$28162.42,1.1753424657534246
